Keys,IV,PlainText,CipherText,CipherTextLength,PlainTextLength,Key1,Key2,Key3
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACEE112C62FAA392ABC0B0DEB377013F064,000000000000000000008000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACEAFBE332426C7B1500B0DEB377013F064,000000000000000000010000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE5A5A01296542C6450B0DEB377013F064,000000000000000000020000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACED9C5D7190AB3716C0B0DEB377013F064,000000000000000000040000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACEF0A5C424924180600B0DEB377013F064,000000000000000000080000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE1C3A0BE8DDC488E70B0DEB377013F064,000000000000000000100000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE37E16B60DCFED6EF0B0DEB377013F064,000000000000000000200000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE0911CA3B561A399D0B0DEB377013F064,000000000000000000400000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACED6411D89686B9EE90B0DEB377013F064,000000000000000000800000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE66605ABB5CB5198C0B0DEB377013F064,000000000000000001000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE5FCA95EAEA51495F0B0DEB377013F064,000000000000000002000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE142CFFDCAB7BE5E10B0DEB377013F064,000000000000000004000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE6DEAEEDE9539C6680B0DEB377013F064,000000000000000008000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE169AD4DC8735B2070B0DEB377013F064,000000000000000010000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACEDCE23B53DBD023820B0DEB377013F064,000000000000000020000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACE8831744E7CE5B32C0B0DEB377013F064,000000000000000040000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A1A7419DDAB95ACEF0C62F3C9EA451E80B0DEB377013F064,000000000000000080000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,4BAB3BE1502E3B36F4F214C88FEC0F9B0B0DEB377013F064,000000000000000100000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,468194DCF98B2158F4F214C88FEC0F9B0B0DEB377013F064,000000000000000200000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,3EAAA91A4BE43304F4F214C88FEC0F9B0B0DEB377013F064,000000000000000400000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,BC1FCF65F3170C73F4F214C88FEC0F9B0B0DEB377013F064,000000000000000800000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,9C6BFFAB1BEB8B52F4F214C88FEC0F9B0B0DEB377013F064,000000000000001000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,48FA767115332704F4F214C88FEC0F9B0B0DEB377013F064,000000000000002000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,04B261FA5326E2DCF4F214C88FEC0F9B0B0DEB377013F064,000000000000004000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,67F3FB9234F91B44F4F214C88FEC0F9B0B0DEB377013F064,000000000000008000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,DCD1D77D6600A2FEF4F214C88FEC0F9B0B0DEB377013F064,000000000000010000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5C6B7AF32670026CF4F214C88FEC0F9B0B0DEB377013F064,000000000000020000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,185BE784645109CCF4F214C88FEC0F9B0B0DEB377013F064,000000000000040000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,DD9281FF7E45B1E4F4F214C88FEC0F9B0B0DEB377013F064,000000000000080000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,09348D0771280A30F4F214C88FEC0F9B0B0DEB377013F064,000000000000100000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A288CECBC97B0CF0F4F214C88FEC0F9B0B0DEB377013F064,000000000000200000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,4E0EAB65B72F5807F4F214C88FEC0F9B0B0DEB377013F064,000000000000400000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,C1EDDB096B6735DBF4F214C88FEC0F9B0B0DEB377013F064,000000000000800000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5A4CCEE5C102B5D4F4F214C88FEC0F9B0B0DEB377013F064,000000000001000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,3FCEE28E75776C26F4F214C88FEC0F9B0B0DEB377013F064,000000000002000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,3A6158F4CD139E82F4F214C88FEC0F9B0B0DEB377013F064,000000000004000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,46920988DD1CA4F9F4F214C88FEC0F9B0B0DEB377013F064,000000000008000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,9A94DB58D2CA1E41F4F214C88FEC0F9B0B0DEB377013F064,000000000010000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,9CFDBC10A154427BF4F214C88FEC0F9B0B0DEB377013F064,000000000020000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,E1D8454E13A263D9F4F214C88FEC0F9B0B0DEB377013F064,000000000040000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,86CABF1A905FB292F4F214C88FEC0F9B0B0DEB377013F064,000000000080000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,465E7F3AF7A6C631F4F214C88FEC0F9B0B0DEB377013F064,000000000100000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,14D6402457AEB1B8F4F214C88FEC0F9B0B0DEB377013F064,000000000200000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,65CBF3BC30A8B31EF4F214C88FEC0F9B0B0DEB377013F064,000000000400000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,781A3D7A8E214E25F4F214C88FEC0F9B0B0DEB377013F064,000000000800000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,7AF9B72157E4055BF4F214C88FEC0F9B0B0DEB377013F064,000000001000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,28A2FC5B27AA6E60F4F214C88FEC0F9B0B0DEB377013F064,000000002000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,D7B7443FD84F71DFF4F214C88FEC0F9B0B0DEB377013F064,000000004000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,8B633C511BC93E68F4F214C88FEC0F9B0B0DEB377013F064,000000008000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,99346162E348FC04F4F214C88FEC0F9B0B0DEB377013F064,000000010000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,89ABF4889BD14688F4F214C88FEC0F9B0B0DEB377013F064,000000020000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5854AA838688A052F4F214C88FEC0F9B0B0DEB377013F064,000000040000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,DC45570C45BBDDF8F4F214C88FEC0F9B0B0DEB377013F064,000000080000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5E58100CCC69A048F4F214C88FEC0F9B0B0DEB377013F064,000000100000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,D873605EE1EB460AF4F214C88FEC0F9B0B0DEB377013F064,000000200000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,330A1B2AED1AB9E2F4F214C88FEC0F9B0B0DEB377013F064,000000400000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,20866F5578318493F4F214C88FEC0F9B0B0DEB377013F064,000000800000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,1E6F01E224B5CEF5F4F214C88FEC0F9B0B0DEB377013F064,000001000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,B923BEAAE7DFABABF4F214C88FEC0F9B0B0DEB377013F064,000002000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5EEFED062545E6CAF4F214C88FEC0F9B0B0DEB377013F064,000004000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,669E6D195FA6C4BBF4F214C88FEC0F9B0B0DEB377013F064,000008000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,B52FE95C8FFACF18F4F214C88FEC0F9B0B0DEB377013F064,000010000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,DDB2C4BA45C8EA55F4F214C88FEC0F9B0B0DEB377013F064,000020000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,3941356522AEECD4F4F214C88FEC0F9B0B0DEB377013F064,000040000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,B447937AFF6C7FE9F4F214C88FEC0F9B0B0DEB377013F064,000080000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,FAEB66717392E405F4F214C88FEC0F9B0B0DEB377013F064,000100000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,0F0F547C30179310F4F214C88FEC0F9B0B0DEB377013F064,000200000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,8C90824C5FE62439F4F214C88FEC0F9B0B0DEB377013F064,000400000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A5F09171C714D535F4F214C88FEC0F9B0B0DEB377013F064,000800000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,496F5EBD8891DDB2F4F214C88FEC0F9B0B0DEB377013F064,001000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,62B43E3589AB83BAF4F214C88FEC0F9B0B0DEB377013F064,002000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,5C449F6E034F6CC8F4F214C88FEC0F9B0B0DEB377013F064,004000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,831448DC3D3ECBBCF4F214C88FEC0F9B0B0DEB377013F064,008000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,33350FEE09E04CD9F4F214C88FEC0F9B0B0DEB377013F064,010000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,0A9FC0BFBF041C0AF4F214C88FEC0F9B0B0DEB377013F064,020000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,4179AA89FE2EB0B4F4F214C88FEC0F9B0B0DEB377013F064,040000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,38BFBB8BC06C933DF4F214C88FEC0F9B0B0DEB377013F064,080000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,43CF8189D260E752F4F214C88FEC0F9B0B0DEB377013F064,100000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,89B76E068E8576D7F4F214C88FEC0F9B0B0DEB377013F064,200000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,DD64211B29B0E679F4F214C88FEC0F9B0B0DEB377013F064,400000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
01010101010101010707070707070707FEFEFEFEFEFEFEFE,0000000000000000,A5937A69CBF104BDF4F214C88FEC0F9B0B0DEB377013F064,800000000000000000000000000000000000000000000000,192,192,0101010101010101,0707070707070707,FEFEFEFEFEFEFEFE
